corpus,qid,label,count,lat,lon
it,Q928686,Cephissus,2,38.0898,23.7775
it,Q1231948,Populonia,2,42.989444444444,10.491388888889
it,Q818517,Tuileries Garden,2,48.863888888889,2.3261111111111
it,Q233733,Ferney-Voltaire,2,46.255833333333,6.1080555555556
it,Q13372,Carrara,2,44.083333333333,10.1
it,Q1284,Abruzzo,2,42.216666666667,13.833333333333
it,Q189,Iceland,2,65,-19
it,Q13074886,Amyclae,2,37.0363,22.4502
it,Q112019,Sirmione,2,45.469444444444,10.606111111111
it,Q241136,Euganean Hills,2,45.31299,11.67409
it,Q283034,Mugello,2,43.95,11.3833
it,Q42782,Legnano,2,45.5958095,8.90598185
it,Q5428,Siberia,2,60,105
it,Q13496,Brindisi,2,40.638333333333,17.945833333333
it,Q13376,Pistoia,2,43.933333333333,10.916666666667
it,Q1071570,Basilica of Sant'Ambrogio,2,45.4625,9.1758333333333
it,Q6662,Cesena,2,44.133333333333,12.233333333333
it,Q216479,Barga,2,44.075,10.481666666667
it,Q3657912,Caprona,2,43.707222222222,10.504722222222
it,Q18439311,Fossalta,2,44.8517,11.76666
it,Q2925072,Bric de Rubren,2,44.61972222,6.94972222
it,Q55276,Soria Province,2,41.666666666667,-2.6666666666667
it,Q13409862,Giglio,2,42.35,10.9
it,Q426213,Versilia,2,43.93611111111111,10.246944444444445
it,Q45,Portugal,2,38.7,-9.183333333333334
it,Q854,Sri Lanka,2,7,81
it,Q103219,Pontedera,2,43.6625,10.632777777778
it,Q3855120,Mergellina,2,40.82680556,14.22263889
it,Q12130,Brittany,2,48,-3
it,Q1256,Liguria,2,44.45,8.7666666666667
it,Q1469,Loire,2,47.27,-2.1844444444444
it,Q41986,Meuse,2,51.715,4.6677777777778
it,Q1434647,Susa Valley,2,45.133333333333,7.05
it,Q111205,Guastalla,2,44.921388888889,10.654166666667
it,Q12431,Pyrenees,2,42.666666666667,1
it,Q12798,Vendée,2,46.670556,-1.426667
it,Q1761310,Tauria,2,45.310565,34.093022
it,Q1816834,Lemene,2,45.62972222,12.89055556
it,Q3613478,Alvisopoli,2,45.8025,12.919444444444
it,Q2683,Parma,2,44.801472222222,10.328
it,Q3415,Ancona,2,43.616666666667,13.516666666667
it,Q100,Boston,2,42.360277777777775,-71.05777777777777
it,Q6454,Calais,2,50.9475,1.8555555555556
it,Q24826,Liverpool,2,53.4075,-2.9919444444444445
it,Q1171,Goa,2,15.401944,74.043333
it,Q213462,Piave,2,45.529444444444,12.7275
it,Q767387,Echinades,2,38.30361111,21.11083333
it,Q46687,Belfiore,2,45.3796233,11.2089761
it,Q3579,Tripoli,2,32.87519,13.18746
it,Q56031,Arquata del Tronto,2,42.772565,13.296643
it,Q3367,Aosta,2,45.737222222222,7.3205555555556
it,Q20188,Mondovì,2,44.383333333333,7.8166666666667
it,Q19865,Langhe,2,44.6086,7.96361
it,Q12508,Giza pyramid complex,2,29.976111,31.132778
it,Q3164,Ardennes,2,49.578611111111,4.5866666666667
it,Q13370,Massa,2,44.033333333333,10.133333333333
it,Q188856,Panthéon,2,48.846198,2.3461054
it,Q41024,San Vito di Cadore,2,46.458966,12.205742
it,Q333816,Badia,2,46.610124,11.893487
it,Q46173,Montebello Vicentino,2,45.45,11.383333333333
it,Q973,Ob,2,66.3802,71.7787
it,Q243678,Albiano,2,46.15,11.2
it,Q426309,Spercheios,2,38.863889,22.576389
it,Q359627,Haliartos,2,38.37777778,23.08694444
it,Q1147780,Kithairon,2,38.184444,23.249167
it,Q200133,Chalkida,2,38.46354,23.60284
it,Q16606539,Messa (Greece),2,36.531845,22.38113
it,Q12878783,Karthaia,2,37.5615,24.3307
it,Q213679,Pella,2,40.76,22.519167
it,Q211817,Bozcaada,2,39.816666666667,26.05
it,Q213916,Vergina,2,40.487222222222,22.315555555556
it,Q3558595,Percote,2,40.273913,26.588806
it,Q217466,Sakarya River,2,41.126807,30.648827
it,Q1001533,Lyctus,2,35.20802,25.36864
it,Q178405,Larissa,2,39.638493,22.413061
it,Q1141295,Thespiae,2,38.2935,23.1549
it,Q27977394,Tricca,2,39.558752,21.762589
it,Q602538,Ithome,2,37.186111111111,21.925
it,Q543895,Orchomenos,2,38.493,22.981
it,Q233576,Epidaurus,2,37.59777777777778,23.074444444444445
it,Q252710,Gönen River,2,40.325975,27.633588
it,Q173527,Knossos,2,35.297961111111,25.163155555556
it,Q1351474,Gediz River,2,38.963277777777776,29.391222222222222
it,Q3177640,Zeleia,2,40.203564,27.595073
it,Q1153416,Tanais,2,47.270556,39.341389
it,Q893903,Bormida,2,44.934319,8.675011
it,Q1684,Spree,2,52.5361,13.2089
it,Q6536845,Ancient Elis,2,37.66666667,21.5
it,Q40941,Lamon,2,46.05,11.75
it,Q173977,Basville,2,45.871111111111,2.3969444444444
it,Q17686,Tortona,2,44.894166666667,8.8655555555556
it,Q14112,Corsica,2,42.15,9.0833333333333
it,Q3766,Damascus,2,33.513055555556,36.291944444444
it,Q58898,Sessa Aurunca,2,41.233333333333,13.933333333333
it,Q128226,Terracina,2,41.283333333333,13.25
it,Q241717,Anzio,2,41.44722222,12.62833333
it,Q72134,Ischia,2,40.75,13.95
it,Q31633828,Monte Rosa,2,44.370833333333,9.2605555555556
it,Q52238,Mulazzo,2,44.316944444444,9.8905555555556
it,Q481514,Marsala,2,37.79805555555556,12.434166666666666
it,Q52437,Murano,2,45.4575,12.35361111111111
it,Q1085,Prague,2,50.0875,14.421388888888888
it,Q82646,Certaldo,2,43.547777777778,11.041111111111
it,Q12837,Iberian Peninsula,2,40.24,-4.2391666666667
it,Q1294629,Samaria,2,32.14306,35.26062
it,Q73884,Gualdo,2,43.066944444444445,13.338055555555556
it,Q18390,Busca,2,44.516666666667,7.4666666666667
it,Q42053,Isfahan,2,32.6525,51.67472222222222
it,Q1452646,Montenotte,2,44.3,8.48333333
it,Q5484,Caspian Sea,2,42,50.5
it,Q1670,Main,2,49.9944,8.2933
it,Q1025,Mauritania,2,21,-11
it,Q496389,Lipari,2,38.467281,14.955442
it,Q91108,Asciano,2,43.234166666667,11.560833333333
it,Q3642522,Borgo San Frediano,2,43.77009722,11.24222222
it,Q1173,Burgundy,2,47,4.5
it,Q649125,Forest of Argonne,2,49.15,4.9666666666667
it,Q80344,Mount Olympus,2,40.06,22.35
it,Q1239,Indian Ocean,2,-20,80
it,Q858,Syria,2,35.216667,38.583333
it,Q55416,Chioggia,2,45.21891,12.27854
it,Q91403,San Casciano dei Bagni,2,42.87027777777778,11.876666666666667
it,Q43,Turkey,2,39,36
it,Q502930,Wertingen,2,48.533333333333,10.666666666667
it,Q1779743,Abu Qir Bay,2,31.3,30.166666666667
it,Q1145180,Canopus,2,31.3,30.08333333
it,Q18490615,Montanara,2,45.13531,10.71879
it,Q159,Russia,2,66.41666666666667,94.25
it,Q39,Switzerland,2,46.798562,8.231973
it,Q1061804,Parco del Valentino,2,45.054,7.686
it,Q13410,Latina,2,41.46722222222222,12.903611111111111
it,Q645234,Tegea,1,37.464359,22.428524
it,Q375769,Brenner,1,46.938906,11.445172
it,Q24026327,Sagrin,1,14.2,39.45
it,Q171132,Cyclades,1,37,25.166666666667
it,Q3902175,Piazza Castello,1,45.0708,7.6858
it,Q14379,Lake Maggiore,1,46.098055555555554,8.714722222222223
it,Q41642,Phoenicia,1,34.116667,35.65
it,Q52066,Bibbiena,1,43.6975,11.814444444444
it,Q102599,Lamporecchio,1,43.816666666667,10.9
it,Q1047110,Casentino,1,43.7,11.816666666667
it,Q233,Malta,1,35.88333333333333,14.5
it,Q3370,Zadar,1,44.117,15.2355
it,Q1413204,Monte Bolca,1,45.595277777778,11.21
it,Q41983,Marne,1,48.816388888889,2.4108333333333
it,Q419,Peru,1,-9.4,-76
it,Q7194716,Pimpleia,1,40.143408,22.493148
it,Q546600,Aniene,1,41.9424,12.5007
it,Q684421,Thermodon,1,41.211388888889,37.025555555556
it,Q171353,Esztergom,1,47.785555555556,18.740277777778
it,Q213898,Preveza,1,38.9575,20.751666666666665
it,Q4682697,Adice,1,45.2367218,19.7679393
it,Q549998,Via Salaria,1,41.9,12.483
it,Q243488,Tolfa,1,42.15,11.933333333333
it,Q541,Orvieto,1,42.716666666667,12.1
it,Q846127,Stageira,1,40.59083333,23.79416667
it,Q4774674,Anticyra,1,38.377461,22.628918
it,Q2631574,Morven,1,58.233888888889,-3.6977777777778
it,Q1041646,Mount Stromlo,1,-35.316666666667,149.01666666667
it,Q123377,Hebrides,1,58,-7
it,Q105224,Moniga del Garda,1,45.526944444444,10.538888888889
it,Q105142,Manerba del Garda,1,45.549722222222,10.551388888889
it,Q111705,Salò,1,45.6,10.533333333333
it,Q828,Americas,1,19,-96
it,Q40104,Ajaccio,1,41.925555555556,8.7363888888889
it,Q642810,Missolonghi,1,38.368611111111115,21.42888888888889
it,Q499120,Bezzecca,1,45.89704,10.71833
it,Q40131,Chiavenna,1,46.316666666667,9.4
it,Q561261,Hainau,1,50.2225,7.7816666666667
it,Q39288,Verceia,1,46.2,9.45
it,Q1382,Piran,1,45.527107649,13.568531066
it,Q2256594,Aurisina,1,45.750375,13.67458611
it,Q5323,Poreč,1,45.22717220088305,13.595223875761741
it,Q1065529,Glacier de la Brenva,1,45.82861111111111,6.898888888888889
it,Q1373,Grivola,1,45.596666666667,7.2644444444444
it,Q30453,Grandes Jorasses,1,45.866666666667,6.9833333333333
it,Q1244388,Castiglioncello,1,43.405278,10.410278
it,Q1817383,Argentarola Island,1,42.41861,11.08167
it,Q1632777,Porta Capena,1,41.883944444444445,12.4905
it,Q932761,Nera,1,42.443055555556,12.412222222222
it,Q17051264,Mevania,1,42.940278,12.609444
it,Q20579,Todi,1,42.783333333333,12.416666666667
it,Q41036,Stradella,1,45.083333333333,9.3
it,Q781417,Palazzo Montecitorio,1,41.901061270150876,12.478650254303798
it,Q23975195,Lake Mariout,1,31.15306,29.89861
it,Q319841,Luxor Temple,1,25.7,32.639166666667
it,Q3731320,eremo del Cerbaiolo,1,43.67173,12.08813
it,Q531979,Quarto dei Mille,1,44.3892,8.99194
it,Q1139578,Cremera,1,41.98717,12.49772
it,Q18288238,Donoratico,1,43.1665,10.5659
it,Q1231529,Roselle,1,42.809444444444,11.138611111111
it,Q48202,Battle of Custoza,1,45.37888889,10.79583333
it,Q653559,Maintenon,1,48.5865,1.57712
it,Q1431608,Montespan,1,43.085,0.85416666666667
it,Q626655,Cévennes,1,44.42623611,3.73926389
it,Q1865480,Bastille,1,48.853333,2.369167
it,Q1017,Aachen,1,50.776207,6.083788
it,Q207896,Quirinal Hill,1,41.901111111111,12.488333333333
it,Q3437424,Rocca Paolina,1,43.107789,12.388425
it,Q124925,Senigallia,1,43.713055555556,13.218333333333
it,Q3437,Perugia,1,43.1121,12.3888
it,Q934904,Nein,1,32.633333333333,35.35
it,Q6237,Lecco,1,45.85334,9.39048
it,Q29286,Palazzo Pitti,1,43.765153,11.250008
it,Q18487285,Pratolino,1,43.86232,11.29864
it,Q515809,Taygetus,1,37.1,22.3
it,Q6259,Pavia,1,45.185280555556,9.155
it,Q552,Oder,1,53.6017,14.5897
it,Q13369,Rimini,1,44.059444444444,12.568333333333
it,Q111173,Collagna,1,44.35,10.266666666667
it,Q28052877,Trocadéro,1,48.86277777777778,2.2872222222222223
it,Q124110,Loreto,1,43.4403,13.607430555556
it,Q165887,Emmaus,1,31.8393,34.989458
it,Q431382,Cana,1,32.745,35.338333333333
it,Q486382,Castel Sant'Angelo,1,41.903044,12.466307
it,Q145694,Italian Peninsula,1,42,14
it,Q3398708,"Porta Romana, Florence",1,43.7607,11.2419
it,Q20387,Poggio a Caiano,1,43.8155263,11.04400235
it,Q224,Croatia,1,45.25,15.466667
it,Q270,Warsaw,1,52.23,21.011111111111113
it,Q271928,Palazzo Vecchio,1,43.769444444444446,11.25611111111111
it,Q3899784,Peretola,1,43.797,11.19657
it,Q121378,Corfu,1,39.6,19.87
it,Q12871362,Khala,1,41.709555555556,41.797472222222
it,Q3685212,San Michele in Bosco,1,44.4822456,11.34188
it,Q962018,Lago Santo modenese,1,44.136522222222,10.585861111111
it,Q100052,Fiumalbo,1,44.1799513,10.6477331
it,Q3678753,Civago,1,44.253888888889,10.475
it,Q100056,Frassinoro,1,44.296388888889,10.571111111111
it,Q18490237,La Borra,1,43.64282,10.62936
it,Q3543773,Onara,1,45.625833333333,11.824444444444
it,Q106054299,Torresotto di Porta Nuova,1,44.494378223817456,11.336798630549652
it,Q3952669,Scoltenna,1,44.26801,10.86367
it,Q1059750,Limentra,1,44.233333333333,11.05
it,Q234,Flanders,1,51,4.5
it,Q3051218,Brabant,1,50.75,3.99
it,Q13950,Picardy,1,49.5,2.8333333333333
it,Q100413,Cortenuova,1,45.53898,9.78786
it,Q48175,Holy Land,1,31.778333333333332,35.22972222222222
it,Q51933,Lucera,1,41.5,15.333333333333
it,Q203169,Montecristo,1,42.333333333333,10.316666666667
it,Q1650,Weser,1,51.42139,9.64806
it,Q2677876,Piumazzo,1,44.546111111111,11.069722222222
it,Q4949177,Bottonuto,1,45.461846,9.190321
it,Q2071624,Piazza Cordusio,1,45.46558611,9.18594444
it,Q217527,Piazza San Marco,1,45.434,12.338
it,Q154849,Grand Duchy of Tuscany,1,43,11
it,Q169274,Sargasso Sea,1,28.335555555556,-66.175
it,Q40846,Tenerife,1,28.268611111111,-16.605555555556
it,Q8826,Palma de Mallorca,1,39.566666666667,2.6497222222222
it,Q178488,Kefalonia,1,38.265,20.5525
it,Q128165,Sabaudia,1,41.29985,13.02477
it,Q426609,Brera,1,45.471282,9.184999
it,Q1006,Guinea,1,10,-11
it,Q1155,Busto Arsizio,1,45.611958333333,8.8518
it,Q15878,Normandy,1,49.12233911111111,-0.43664430555555556
it,Q187834,Saône,1,45.7246,4.8191
it,Q82185,La Rochelle,1,46.159444444444,-1.1513888888889
it,Q166997,Nevers,1,46.9925,3.1566666666667
it,Q102728,Ypres,1,50.850833333333334,2.885
it,Q25583507,Colle dell'Assietta,1,45.0703645,6.9570963
it,Q6582,Carcassonne,1,43.215833333333,2.3513888888889
it,Q27,Republic of Ireland,1,53,-8
it,Q174019,Béziers,1,43.343333333333,3.2161111111111
it,Q597,Lisbon,1,38.708042,-9.139016
it,Q208267,Sambre,1,50.4619,4.8708
it,Q1243742,Panaro,1,44.9261,11.4256
it,Q23725,Byzantium,1,41.013416666666664,28.98363888888889
it,Q96,Mexico,1,23,-102
it,Q99,California,1,37,-120
it,Q52981,Faenza,1,44.285555555556,11.883333333333
it,Q20436,Foligno,1,42.956111111111,12.703333333333
it,Q20604,Trevi,1,42.893333333333,12.761666666667
it,Q1458,Calabria,1,39,16.5
it,Q218907,Sharon Plain,1,32.283333333333,34.916666666667
it,Q968905,Marmarole,1,46.51222222,12.34083333
it,Q40420,Lorenzago di Cadore,1,46.479626,12.459403
it,Q3684243,Comelico,1,46.56666666666667,12.55
it,Q2790,Udine,1,46.066666666667,13.233333333333
it,Q571759,Antelao,1,46.4525,12.260555555556
it,Q40153,Auronzo di Cadore,1,46.551156,12.443039
it,Q18506669,Perarolo,1,45.4762,11.50019
it,Q5566,Sile,1,45.479,12.5841
it,Q111289,Scandiano,1,44.5925,10.687777777778
it,Q2065939,Spina,1,44.69305556,12.10111111
it,Q42613,Cassano d'Adda,1,45.533333333333,9.5166666666667
it,Q18495718,Niel,1,45.71877,7.90107
it,Q120973936,glacier de Rochefort,1,45.842374,6.941553
it,Q99934,Bertinoro,1,44.15,12.133333333333
it,Q208493,Lys,1,51.043055555556,3.7405555555556
it,Q265257,Arenzano,1,44.403527777778,8.6827111111111
it,Q5968,Cuneo,1,44.383333333333,7.55
it,Q1303524,Sphacteria,1,36.930136111111,21.665725
it,Q36433,Porto,1,41.149472222222,-8.6107777777778
it,Q6122,Asti,1,44.9,8.2069444444444
it,Q1108953,Col de Tende,1,44.14972222,7.56166667
it,Q270720,Cosseria,1,44.368605555556,8.2347888888889
it,Q3694570,Corsaglia,1,44.41731,7.96125
it,Q129072,Persepolis,1,29.935,52.89
it,Q61,"Washington, D.C.",1,38.895,-77.036666666667
it,Q172572,Rubicon,1,44.168045,12.44327
it,Q91373,Radicofani,1,42.9,11.766666666667
it,Q3862057,Monte Tambura,1,44.1072,10.2282
it,Q65127990,Monte Brugiana,1,44.06701666666667,10.141008333333334
it,Q9527,Oulx,1,45.033052,6.83251
it,Q236,Montenegro,1,42.766667,19.216667
it,Q187274,Gulf of Sidra,1,31.5,18
it,Q35942,Polynesia,1,-16.852961,148.40522
it,Q3757,Java,1,-7.4916666666667,110.00444444444
it,Q5093,Maluku,1,-3.705,128.17
it,Q1236208,Marecchia,1,44.0766,12.5638
it,Q2006960,Bagnolo,1,42.84,11.616388888889
it,Q18440149,Montetiffi,1,43.95295,12.27556
it,Q18482876,Savignano,1,45.93837,11.05598
it,Q30022702,Bellaria,1,44.14717,12.45753
it,Q18488854,Mologno,1,44.06649,10.45411
it,Q1397,Ohio,1,40.5,-82.5
it,Q43196,Cincinnati,1,39.1,-84.5125
it,Q1297,Chicago,1,41.85003,-87.65005
it,Q23556,Atlanta,1,33.756944444444,-84.390277777778
it,Q16563,Memphis,1,35.1175,-89.971111111111
it,Q600301,Troy,1,42.731666666667,-73.6925
it,Q188547,Castiglione della Pescaia,1,42.765555555556,10.880833333333
it,Q974,Democratic Republic of the Congo,1,-2.88,23.656111111111112
it,Q176925,Garfagnana,1,44.09,10.43
it,Q18440338,Selvapiana,1,43.87609,12.04166
it,Q3621871,Ardenza,1,43.5176,10.3247
it,Q4752411,Anavros,1,39.3494,22.9647
it,Q189059,Mytilene,1,39.1047,26.5536
it,Q217379,Tiryns,1,37.599444444444,22.799722222222
it,Q1018197,Eresos,1,39.166666666667,25.933055555556
it,Q23883,Dead Sea,1,31.5207,35.4845
it,Q211233,Esquiline Hill,1,41.895555555556,12.496666666667
it,Q1548355,Suburra,1,41.896667,12.496667
it,Q285086,Cynthus,1,37.395,25.272
it,Q16488813,Arne,1,38.48288,22.93328
it,Q1137741,Euripus Strait,1,38.46269577,23.5893631
it,Q679305,Cyme,1,38.759166666666665,26.93638888888889
it,Q20551028,Marpessa,1,37.0469,25.18
it,Q4897067,Haemus Mons,1,42.7,25
it,Q1360503,Issus,1,36.838333333333,36.164444444444
it,Q40855,Dnieper,1,46.4964,32.2872
it,Q53197,Spilimbergo,1,46.111388888889,12.901666666667
it,Q13924,Adriatic Sea,1,42.775833,15.426111
it,Q3559296,Elaionas,1,37.98972222,23.69777778
it,Q1247159,Messenia,1,37.25,21.8333
it,Q1317636,Pleuron,1,38.415309,21.414301
it,Q12874115,Askania,1,36.234722222222,25.213333333333
it,Q1346887,Cichyrus,1,39.23527778,20.53444444
it,Q482094,Amyntaio,1,40.689722222222,21.679722222222
it,Q189596,Vardar,1,41.76405,20.836961111111112
it,Q16546046,Cerinthus,1,38.8343,23.4775
it,Q12883982,Pteleum,1,39.03369,22.97464
it,Q3155980,Iton,1,39.164652777777775,22.71106111111111
it,Q429430,Symi,1,36.59888888888889,27.83416666666667
it,Q733574,Istiaia,1,38.95,23.15
it,Q20653288,Glafira,1,39.440277777778,22.888055555556
it,Q742538,Plataea,1,38.22136,23.27388
it,Q738700,Lindos,1,36.0913,28.0855
it,Q16561472,Elone,1,39.82647,22.30748
it,Q25154944,Arenes,1,40.3,20.916666666667
it,Q12289316,Rizia,1,40.93,22.57
it,Q4748280,Amphigeneia,1,37.2453,21.7474
it,Q1231539,Kameiros,1,36.33622,27.921281
it,Q16483685,Antron,1,38.972769,22.99852
it,Q1018156,Ialysos,1,36.416,28.15648
it,Q60790382,Boebe,1,35.00546,24.87863
it,Q56399414,Erythrae,1,38.235699,23.403565
it,Q7075656,Ocalea,1,38.351509,23.03774
it,Q57374186,Thisbe (Boeotia),1,38.25972222222222,22.968333333333334
it,Q995656,Karystos,1,38.015791666667,24.420275
it,Q5168569,Copia,1,38.5,23.16666603
it,Q57758204,Styra,1,38.166667,24.25
it,Q12884533,Scolus,1,38.317722,23.403247
it,Q204757,Karpathos,1,35.583333333333,27.133333333333
it,Q2857905,Anthedon,1,38.498583,23.448834
it,Q11924352,Glisas,1,38.391809,23.396935
it,Q593295,Koroneia,1,38.39261388888889,22.956902777777778
it,Q1529070,Mycalessus,1,38.4,23.516666666667
it,Q767528,Nisyros,1,36.586,27.16
it,Q25536001,Calydnian isles,1,37.1,26.9
it,Q12884057,Pyrasus,1,39.2788,22.8212
it,Q1267602,Lilaea,1,38.62591666666667,22.50508333333333
it,Q1172948,Daulis,1,38.50996,22.730799
it,Q662613,Iolcos,1,39.363,22.934
it,Q11936311,Medeon,1,38.386401,23.167231
it,Q3558641,Schoenus,1,38.4274,23.362092
it,Q533410,Kasos,1,35.3975,26.925
it,Q2002148,Panopeus,1,38.4949,22.794
it,Q12874125,Aspledon,1,38.512851,23.034484
it,Q2352674,Gortyn Municipality,1,35.0509,25.0282
it,Q1330631,Pherae,1,39.378696,22.749038
it,Q1378952,Eutresis,1,38.2692644,23.2048201
it,Q1534902,Hyampolis,1,38.58027777777778,22.91583333333333
it,Q382912,Hyllus,1,38.75,28.25
it,Q6427503,Kolonai,1,39.68972222,26.16333333
it,Q123925327,Kallikolone,1,39.9680559391,26.4320396203
it,Q7878579,Tmolus,1,38.35525,27.73949
it,Q368628,Sicyon,1,37.984104,22.711145
it,Q16473957,Opus,1,38.652,22.992
it,Q532698,Mount Sipylus,1,38.56698,27.45484
it,Q203923,Achelous River,1,38.335,21.104166666667
it,Q620765,Lydia,1,40,30
it,Q610751,Enez,1,40.72472,26.0825
it,Q1234240,Lake Copais,1,38.45,23.05
it,Q790,Haiti,1,19,-72.8
it,Q5456,Andes,1,-32.65333333,-70.01166667
it,Q16512,Manzanares,1,40.30406,-3.539275
it,Q1101815,Orba,1,44.88333333,8.61666667
it,Q848670,Oglio,1,46.28145,10.5188
it,Q958997,Oracle of Amun,1,29.1866,25.5475
it,Q283969,Lambro,1,45.918127777778,9.2400166666667
it,Q201341,Isère,1,44.9833,4.8533
it,Q104354,Bagrationovsk,1,54.383333333333,20.633333333333
it,Q82884,Vinci,1,43.783333,10.916667
it,Q1448901,Pangaion Hills,1,40.899166666666666,24.08361111111111
it,Q834,Valais,1,46.066666666667,7.6
it,Q15499,Paraná,1,-24.67,-51.62
it,Q569068,Santerno,1,44.5674,11.9638
it,Q80563,Amalfi,1,40.633333333333,14.602777777778
it,Q580393,Vizzavona,1,42.130277777778,9.1330555555556
it,Q155,Brazil,1,-14,-53
it,Q403,Serbia,1,43.95,20.933333333333
it,Q528042,Dalmatia,1,43.812761,16.218756
it,Q1867844,March of Tuscany,1,43.85,10.516666666666667
it,Q205333,Gethsemane,1,31.779419,35.239425
it,Q1232572,Mount Kyllini,1,37.939166666667,22.396666666667
it,Q2422308,Ismenus,1,38.3248,23.3244
it,Q2137162,Satricum,1,41.5131,12.7551
it,Q160544,Heraklion,1,35.34027777777778,25.134444444444444
it,Q772000,Pollusca,1,41.882295,12.778989
it,Q1639494,Longula,1,41.593305,12.608632
it,Q128081,Cori,1,41.65,12.916666666667
it,Q241770,Artena,1,41.733333333333,12.916666666667
it,Q2026618,Norba,1,41.58988889,12.96430556
it,Q650428,Pithecusae,1,40.75555556,13.88316667
it,Q191082,Aegina,1,37.73,23.49
it,Q1756467,Pontine Marshes,1,41.466666666667,12.9
it,Q1718159,Laurentum,1,41.71111111,12.34694444
it,Q18490698,Pietole,1,45.11406,10.81827
it,Q27327463,Magnusstrasse,1,47.37977752,8.52479008
it,Q215471,Mount Hermon,1,33.4,35.85
it,Q18486365,Apparita,1,43.79008,10.87924
it,Q41003,Palestro,1,45.3,8.5333333333333
it,Q1773,Riga,1,56.9475,24.106944444444
it,Q190777,Neretva,1,43.01972222222222,17.445
it,Q1165492,Piva,1,43.3484,18.8389
it,Q522100,Cetina,1,43.4391,16.6864
it,Q44401,Cayenne,1,4.9386111111111,-52.335
it,Q44160,Toulon,1,43.125,5.9305555555556
it,Q13465029,Sounion,1,37.65333333,24.02694444
it,Q103244,San Miniato,1,43.683333333333,10.85
it,Q827501,Dardania,1,43.31666667,21.88333333
it,Q14668,Monte Rosa Massif,1,45.936667,7.866944
it,Q4880851,Magdala,1,32.839166666667,35.5075
it,Q53954,Rovito,1,39.316666666667,16.316666666667
it,Q126982,Sea of Galilee,1,32.818906,35.590033
it,Q72303,Mount Ararat,1,39.70186,44.29842
it,Q3900066,Perpoli,1,44.098611111111,10.443611111111
it,Q9540,Parella,1,45.430657,7.793217
it,Q5618457,Guna,1,8.333333333333334,39.916666666666664
it,Q2826405,Agame,1,13.95,39.21666666666667
it,Q380096,Adwa,1,14.166666666667,38.9
